@RELATION stories
@ATTRIBUTE total_characters  NUMERIC
@ATTRIBUTE main_characters   NUMERIC
@ATTRIBUTE secondary_characters  NUMERIC
@ATTRIBUTE ratio_characters   NUMERIC
@ATTRIBUTE length   NUMERIC
@ATTRIBUTE total_facts   NUMERIC
@ATTRIBUTE ratio_characters_facts   NUMERIC
@ATTRIBUTE evolution   NUMERIC
@ATTRIBUTE main_character_actions   NUMERIC
@ATTRIBUTE total_actions   NUMERIC
@ATTRIBUTE ratio_actions   NUMERIC
@ATTRIBUTE love_level   NUMERIC
@ATTRIBUTE hate_level   NUMERIC
@ATTRIBUTE drama_level   NUMERIC
@ATTRIBUTE fun_level   NUMERIC
@ATTRIBUTE plausibility   NUMERIC
@ATTRIBUTE has_date   NUMERIC
@ATTRIBUTE has_time   NUMERIC
@ATTRIBUTE has_weather   NUMERIC
@DATA
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.16118906438350677,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,17,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,1,0,0,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,0,1,1,0,0.15712228417396545,0,0,1
3,2,1,0.6666666666666666,18,4,0.75,2,3,5,0.6,2,0,0,0,0.15712228417396545,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2327231466770172,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2327231466770172,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2327231466770172,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2327231466770172,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.23221702873706818,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.23221702873706818,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.23221702873706818,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.23221702873706818,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.22189627587795258,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.22189627587795258,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2209610641002655,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2209610641002655,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2175930142402649,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2175930142402649,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2169424593448639,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2169424593448639,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2151126116514206,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2151126116514206,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2151126116514206,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2151126116514206,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21312616765499115,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21312616765499115,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21292148530483246,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21292148530483246,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21292148530483246,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21292148530483246,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21218819916248322,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.21218819916248322,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.31604689359664917,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.31604689359664917,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.31604689359664917,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.31604689359664917,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.29362252354621887,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.29362252354621887,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.29362252354621887,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.29362252354621887,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2916104197502136,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.2916104197502136,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.289526104927063,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.289526104927063,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.289526104927063,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.289526104927063,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.276425302028656,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.276425302028656,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.27182537317276,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.27182537317276,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.27182537317276,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.27182537317276,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.27015241980552673,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.27015241980552673,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.26672202348709106,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.26672202348709106,0,0,1
2,2,0,1,15,4,0.5,2,4,5,0.8,0,0,0,0,0.26672202348709106,0,0,1
